,MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONS_CITY,HWY_L100,COMB_L100,COMB_mpg,CO2_EMISSIONS
10594,2011,INFINITI,G37 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,11.9,7.8,10.1,28,232
10595,2011,INFINITI,G37 CONVERTIBLE,SUBCOMPACT,3.7,6,M6,Z,12.9,8.4,10.9,26,251
10596,2011,INFINITI,G37 COUPE,SUBCOMPACT,3.7,6,AS7,Z,11.0,7.4,9.4,30,216
10597,2011,INFINITI,G37 COUPE,SUBCOMPACT,3.7,6,M6,Z,12.3,7.9,10.3,27,237
10598,2011,INFINITI,G37x,MID-SIZE,3.7,6,AS7,Z,11.7,7.8,10.0,28,230
10599,2011,INFINITI,G37x COUPE,SUBCOMPACT,3.7,6,AS7,Z,11.7,7.8,10.0,28,230
10600,2011,INFINITI,M37,MID-SIZE,3.7,6,AS7,Z,11.4,7.6,9.7,29,223
10601,2011,INFINITI,M37x,MID-SIZE,3.7,6,AS7,Z,12.0,8.3,10.3,27,237
10602,2011,INFINITI,M56,MID-SIZE,5.6,8,AS7,Z,12.9,8.0,10.7,26,246
10603,2011,INFINITI,M56x,MID-SIZE,5.6,8,AS7,Z,13.4,8.5,11.2,25,258
10604,2011,INFINITI,QX56 4WD,SUV,5.6,8,AS7,Z,15.7,10.3,13.2,21,304
10605,2011,JAGUAR,XF,MID-SIZE,5.0,8,A6,Z,13.1,8.2,11.0,26,253
10606,2011,JAGUAR,XFR,MID-SIZE,5.0,8,A6,Z,14.1,9.3,11.9,24,274
10607,2011,JAGUAR,XJ,FULL-SIZE,5.0,8,A6,Z,13.1,8.2,11.0,26,253
10608,2011,JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,A6,Z,14.1,9.3,11.9,24,274
10609,2011,JAGUAR,XJ SUPERSPORT,FULL-SIZE,5.0,8,A6,Z,14.1,9.3,11.9,24,274
10610,2011,JAGUAR,XJL,FULL-SIZE,5.0,8,A6,Z,13.8,8.9,11.6,24,267
10611,2011,JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,A6,Z,14.1,9.3,11.9,24,274
10612,2011,JAGUAR,XJL SUPERSPORT,FULL-SIZE,5.0,8,A6,Z,14.1,9.3,11.9,24,274
10613,2011,JAGUAR,XK CONVERTIBLE,MINICOMPACT,5.0,8,A6,Z,13.5,9.0,11.5,25,264
10614,2011,JAGUAR,XK COUPE,MINICOMPACT,5.0,8,A6,Z,13.3,8.4,11.1,25,255
10615,2011,JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5.0,8,A6,Z,14.1,9.1,11.9,24,274
10616,2011,JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,A6,Z,14.1,9.1,11.9,24,274
10617,2011,JEEP,COMPASS,SUV,2.0,4,AV,X,9.0,7.3,8.3,34,191
10618,2011,JEEP,COMPASS,SUV,2.0,4,M5,X,9.1,6.8,8.1,35,186
10619,2011,JEEP,COMPASS,SUV,2.4,4,AV,X,9.6,7.4,8.6,33,198
10620,2011,JEEP,COMPASS,SUV,2.4,4,M5,X,9.0,7.0,8.1,35,186
10621,2011,JEEP,COMPASS 4X4,SUV,2.4,4,AV,X,9.9,7.5,8.8,32,202
10622,2011,JEEP,COMPASS 4X4,SUV,2.4,4,M5,X,9.2,7.2,8.3,34,191
10623,2011,JEEP,GRAND CHEROKEE 4X4 (FuelSaver MDS),SUV,5.7,8,A5,X,15.7,10.6,13.4,21,308
10624,2011,JEEP,GRAND CHEROKEE 4X4 FFV,SUV,3.6,6,A5,X,13.0,8.9,11.1,25,255
10625,2011,JEEP,GRAND CHEROKEE 4X4 FFV,SUV,3.6,6,A5,E,17.4,12.2,15.1,19,242
10626,2011,JEEP,LIBERTY 4X4,SUV,3.7,6,A4,X,14.0,9.7,12.1,23,278
10627,2011,JEEP,PATRIOT,SUV,2.0,4,AV,X,9.0,7.3,8.3,34,191
10628,2011,JEEP,PATRIOT,SUV,2.0,4,M5,X,9.1,6.8,8.1,35,186
10629,2011,JEEP,PATRIOT,SUV,2.4,4,AV,X,9.6,7.4,8.6,33,198
10630,2011,JEEP,PATRIOT,SUV,2.4,4,M5,X,9.0,7.0,8.1,35,186
10631,2011,JEEP,PATRIOT 4X4,SUV,2.4,4,AV,X,9.9,7.5,8.8,32,202
10632,2011,JEEP,PATRIOT 4X4,SUV,2.4,4,M5,X,9.2,7.2,8.3,34,191
10633,2011,JEEP,WRANGLER 4X4,SUV,3.8,6,A4,X,14.0,10.0,12.2,23,281
10634,2011,JEEP,WRANGLER 4X4,SUV,3.8,6,M6,X,14.5,10.0,12.5,23,288
10635,2011,KIA,BORREGO,SUV,3.8,6,AS5,X,12.7,9.4,11.2,25,258
10636,2011,KIA,BORREGO,SUV,4.6,8,AS6,X,13.7,9.2,11.7,24,269
10637,2011,KIA,BORREGO 4WD,SUV,3.8,6,AS5,X,13.0,9.4,11.4,25,262
10638,2011,KIA,BORREGO 4WD,SUV,4.6,8,AS6,X,14.4,9.7,12.3,23,283
10639,2011,KIA,FORTE,MID-SIZE,2.0,4,AS6,X,8.0,5.6,6.9,41,159
10640,2011,KIA,FORTE,MID-SIZE,2.0,4,M6,X,8.2,5.7,7.1,40,163
10641,2011,KIA,FORTE,MID-SIZE,2.4,4,AS6,X,8.9,6.2,7.7,37,177
10642,2011,KIA,FORTE,MID-SIZE,2.4,4,M6,X,9.2,6.2,7.8,36,179
10643,2011,KIA,FORTE KOUP,COMPACT,2.0,4,AS6,X,8.0,5.6,6.9,41,159
10644,2011,KIA,FORTE KOUP,COMPACT,2.0,4,M6,X,8.2,5.7,7.1,40,163
10645,2011,KIA,FORTE KOUP,COMPACT,2.4,4,AS6,X,8.9,6.2,7.7,37,177
10646,2011,KIA,FORTE KOUP,COMPACT,2.4,4,M6,X,9.2,6.2,7.8,36,179
10647,2011,KIA,OPTIMA,MID-SIZE,2.0,4,AS6,X,9.2,5.8,7.7,37,177
10648,2011,KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,8.7,5.8,7.4,38,170
10649,2011,KIA,OPTIMA,MID-SIZE,2.4,4,M6,X,8.7,5.7,7.4,38,170
10650,2011,KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,5.8,5.1,5.5,51,126
10651,2011,KIA,RIO,COMPACT,1.6,4,A4,X,7.6,5.5,6.7,42,154
10652,2011,KIA,RIO,COMPACT,1.6,4,M5,X,7.1,5.8,6.5,43,150
10653,2011,KIA,RONDO,STATION WAGON - MID-SIZE,2.4,4,AS4,X,10.6,7.5,9.2,31,212
10654,2011,KIA,RONDO,STATION WAGON - MID-SIZE,2.7,6,AS5,X,11.5,7.7,9.8,29,225
10655,2011,KIA,SEDONA,MINIVAN,3.5,6,AS6,X,11.5,8.0,9.9,29,228
10656,2011,KIA,SORENTO,SUV,2.4,4,AS6,X,9.7,6.9,8.4,34,193
10657,2011,KIA,SORENTO,SUV,2.4,4,M6,X,10.6,7.4,9.2,31,212
10658,2011,KIA,SORENTO,SUV,3.5,6,AS6,X,10.3,7.7,9.1,31,209
10659,2011,KIA,SORENTO 4WD,SUV,2.4,4,AS6,X,9.9,7.4,8.8,32,202
10660,2011,KIA,SORENTO 4WD,SUV,3.5,6,AS6,X,11.1,7.9,9.7,29,223
10661,2011,KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS4,X,7.9,6.4,7.2,39,166
10662,2011,KIA,SOUL,STATION WAGON - SMALL,1.6,4,M5,X,7.7,6.3,7.1,40,163
10663,2011,KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS4,X,8.5,6.6,7.6,37,175
10664,2011,KIA,SOUL,STATION WAGON - SMALL,2.0,4,M5,X,8.6,6.5,7.6,37,175
10665,2011,KIA,SPORTAGE,SUV,2.4,4,AS6,X,9.5,6.3,8.1,35,186
10666,2011,KIA,SPORTAGE,SUV,2.4,4,M6,X,10.0,6.9,8.6,33,198
10667,2011,KIA,SPORTAGE 4WD,SUV,2.4,4,AS6,X,10.0,7.1,8.7,32,200
10668,2011,KIA,SPORTAGE 4WD,SUV,2.4,4,M6,X,10.6,7.4,9.2,31,212
10669,2011,LAMBORGHINI,GALLARDO,TWO-SEATER,5.2,10,AS6,Z,16.2,10.9,13.8,20,317
10670,2011,LAMBORGHINI,GALLARDO,TWO-SEATER,5.2,10,M6,Z,18.7,11.5,15.5,18,356
10671,2011,LAMBORGHINI,GALLARDO SPYDER,TWO-SEATER,5.2,10,AS6,Z,16.3,10.9,13.9,20,320
10672,2011,LAMBORGHINI,GALLARDO SPYDER,TWO-SEATER,5.2,10,M6,Z,20.1,12.2,16.6,17,382
10673,2011,LAND ROVER,LR2,SUV,3.2,6,A6,X,14.1,9.1,11.8,24,271
10674,2011,LAND ROVER,LR4,SUV,5.0,8,A6,Z,17.1,11.6,14.6,19,336
10675,2011,LAND ROVER,RANGE ROVER HSE,SUV,5.0,8,A6,Z,17.3,10.9,14.4,20,331
10676,2011,LAND ROVER,RANGE ROVER SPORT HSE,SUV,5.0,8,A6,Z,16.9,11.2,14.3,20,329
10677,2011,LAND ROVER,RANGE ROVER SPORT SC,SUV,5.0,8,A6,Z,18.1,11.7,15.3,18,352
10678,2011,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV,5.0,8,A6,Z,18.4,11.2,15.2,19,350
10679,2011,LEXUS,CT 200h,COMPACT,1.8,4,AV,X,4.5,4.8,4.6,61,106
10680,2011,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,10.9,7.2,9.3,30,214
10681,2011,LEXUS,GS 350,MID-SIZE,3.5,6,AS6,Z,10.9,7.4,9.3,30,214
10682,2011,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,11.4,7.8,9.8,29,225
10683,2011,LEXUS,GS 450h,MID-SIZE,3.5,6,AS6,Z,8.7,7.8,8.2,34,189
10684,2011,LEXUS,GS 460,MID-SIZE,4.6,8,AS8,Z,12.4,8.1,10.5,27,242
10685,2011,LEXUS,GX 460,SUV,4.6,8,AS6,Z,14.1,9.8,12.1,23,278
10686,2011,LEXUS,HS 250h,COMPACT,2.4,4,AV,X,5.6,5.9,5.7,50,131
10687,2011,LEXUS,IS 250,SUBCOMPACT,2.5,6,AS6,Z,9.5,6.4,8.1,35,186
10688,2011,LEXUS,IS 250,SUBCOMPACT,2.5,6,M6,Z,11.2,7.2,9.4,30,216
10689,2011,LEXUS,IS 250 AWD,SUBCOMPACT,2.5,6,AS6,Z,10.5,7.4,9.1,31,209
10690,2011,LEXUS,IS 250C,SUBCOMPACT,2.5,6,AS6,Z,9.5,6.4,8.1,35,186
10691,2011,LEXUS,IS 250C,SUBCOMPACT,2.5,6,M6,Z,11.2,7.2,9.4,30,216
10692,2011,LEXUS,IS 350,SUBCOMPACT,3.5,6,AS6,Z,10.5,7.3,9.0,31,207
10693,2011,LEXUS,IS 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,11.4,7.8,9.8,29,225
10694,2011,LEXUS,IS 350C,SUBCOMPACT,3.5,6,AS6,Z,10.5,7.3,9.0,31,207
10695,2011,LEXUS,IS F,SUBCOMPACT,5.0,8,AS8,Z,13.0,8.5,11.0,26,253
10696,2011,LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,12.9,8.2,10.8,26,248
10697,2011,LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,13.5,8.7,11.3,25,260
10698,2011,LEXUS,LS 460 L,MID-SIZE,4.6,8,AS8,Z,12.9,8.2,10.8,26,248
10699,2011,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,13.5,8.7,11.3,25,260
10700,2011,LEXUS,LS 600h L,MID-SIZE,5.0,8,AS8,Z,10.6,9.1,9.9,29,228
10701,2011,LEXUS,LX 570,SUV,5.7,8,AS6,Z,17.0,11.4,14.5,19,334
10702,2011,LEXUS,RX 350 AWD,SUV,3.5,6,AS6,Z,11.6,8.1,10.0,28,230
10703,2011,LEXUS,RX 450h AWD,SUV,3.5,6,AS6,Z,6.7,7.2,6.9,41,159
10704,2011,LINCOLN,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,13.4,8.8,11.3,25,260
10705,2011,LINCOLN,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,E,18.4,11.9,15.5,18,248
10706,2011,LINCOLN,MKS,FULL-SIZE,3.7,6,AS6,X,12.5,8.3,10.6,27,244
10707,2011,LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,12.5,8.1,10.5,27,242
10708,2011,LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,12.9,8.8,11.1,25,255
10709,2011,LINCOLN,MKT AWD,SUV,3.5,6,AS6,X,13.1,9.2,11.3,25,260
10710,2011,LINCOLN,MKT AWD,SUV,3.7,6,AS6,X,13.1,9.3,11.4,25,262
10711,2011,LINCOLN,MKX AWD,SUV,3.7,6,AS6,X,12.2,8.8,10.6,27,244
10712,2011,LINCOLN,MKZ,MID-SIZE,3.5,6,AS6,X,11.7,7.4,9.7,29,223
10713,2011,LINCOLN,MKZ AWD,MID-SIZE,3.5,6,AS6,X,12.6,8.3,10.7,26,246
10714,2011,LINCOLN,MKZ HYBRID,MID-SIZE,2.5,4,AV,X,4.6,5.4,5.0,56,115
10715,2011,LINCOLN,NAVIGATOR 4X4 FFV,SUV,5.4,8,A6,X,16.7,11.5,14.3,20,329
10716,2011,LINCOLN,NAVIGATOR 4X4 FFV,SUV,5.4,8,A6,E,22.5,15.7,19.4,15,310
10717,2011,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,X,13.4,8.8,11.3,25,260
10718,2011,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,E,18.4,11.9,15.5,18,248
10719,2011,MASERATI,GRANTURISMO,SUBCOMPACT,4.2,8,AS6,Z,16.3,10.1,14.3,20,329
10720,2011,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,16.8,10.0,14.1,20,324
10721,2011,MASERATI,GRANTURISMO CONV,SUBCOMPACT,4.7,8,AS6,Z,17.4,10.2,14.3,20,329
10722,2011,MASERATI,QUATTROPORTE,FULL-SIZE,4.2,8,AS6,Z,17.5,10.1,15.0,19,345
10723,2011,MASERATI,QUATTROPORTE,FULL-SIZE,4.7,8,AS6,Z,18.0,10.5,15.0,19,345
10724,2011,MAZDA,CX-7,SUV,2.3,4,AS6,Z,11.6,8.0,10.0,28,230
10725,2011,MAZDA,CX-7,SUV,2.5,4,AS5,X,10.4,7.2,9.0,31,207
10726,2011,MAZDA,CX-7 4WD,SUV,2.3,4,AS6,Z,12.2,8.7,10.6,27,244
10727,2011,MAZDA,CX-9,SUV,3.7,6,AS6,X,12.7,8.4,10.8,26,248
10728,2011,MAZDA,CX-9 4WD,SUV,3.7,6,AS6,X,12.8,9.0,11.1,25,255
10729,2011,MAZDA,MAZDA2,COMPACT,1.5,4,A4,X,7.5,6.0,6.8,42,156
10730,2011,MAZDA,MAZDA2,COMPACT,1.5,4,M5,X,6.8,5.6,6.3,45,145
10731,2011,MAZDA,MAZDA3,COMPACT,2.0,4,AS5,X,8.7,6.0,7.5,38,172
10732,2011,MAZDA,MAZDA3,COMPACT,2.0,4,M5,X,8.1,5.9,7.1,40,163
10733,2011,MAZDA,MAZDA3,COMPACT,2.5,4,AS5,X,9.2,6.7,8.1,35,186
10734,2011,MAZDA,MAZDA3,COMPACT,2.5,4,M6,X,10.2,6.9,8.7,32,200
10735,2011,MAZDA,MAZDA6,MID-SIZE,2.5,4,AS5,X,9.4,6.5,8.1,35,186
10736,2011,MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,9.8,6.6,8.4,34,193
10737,2011,MAZDA,MAZDA6,MID-SIZE,3.7,6,AS6,X,11.9,7.9,10.1,28,232
10738,2011,MAZDA,MAZDASPEED3,MID-SIZE,2.3,4,M6,Z,11.5,8.0,9.9,29,228
10739,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,10.1,7.2,8.8,32,202
10740,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,9.2,7.1,8.3,34,191
10741,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,M6,Z,9.7,7.1,8.5,33,196
10742,2011,MAZDA,RX-8,SUBCOMPACT,1.3,2,AS6,Z,13.3,8.9,11.3,25,260
10743,2011,MAZDA,RX-8,SUBCOMPACT,1.3,2,M6,Z,12.8,9.2,11.2,25,258
10744,2011,MAZDA,TRIBUTE,SUV,2.5,4,A6,X,10.0,7.1,8.7,32,200
10745,2011,MAZDA,TRIBUTE,SUV,2.5,4,M5,X,9.1,7.1,8.2,34,189
10746,2011,MAZDA,TRIBUTE 4X4,SUV,2.5,4,A6,X,10.3,7.5,9.0,31,207
10747,2011,MAZDA,TRIBUTE 4X4 FFV,SUV,3.0,6,A6,X,11.5,8.7,10.3,27,237
10748,2011,MAZDA,TRIBUTE 4X4 FFV,SUV,3.0,6,A6,E,16.2,11.9,14.2,20,227
10749,2011,MAZDA,TRIBUTE FFV,SUV,3.0,6,A6,X,10.9,8.0,9.6,29,221
10750,2011,MAZDA,TRIBUTE FFV,SUV,3.0,6,A6,E,15.0,10.7,13.1,22,210
10751,2011,MERCEDES-BENZ,B 200,STATION WAGON - SMALL,2.0,4,AV,Z,9.2,7.2,8.3,34,191
10752,2011,MERCEDES-BENZ,B 200,STATION WAGON - SMALL,2.0,4,M5,Z,9.2,6.7,8.1,35,186
10753,2011,MERCEDES-BENZ,B 200 TURBO,STATION WAGON - SMALL,2.0,4,AV,Z,9.5,7.4,8.6,33,198
10754,2011,MERCEDES-BENZ,B 200 TURBO,STATION WAGON - SMALL,2.0,4,M6,Z,10.2,6.9,8.7,32,200
10755,2011,MERCEDES-BENZ,C 250,COMPACT,2.5,6,A7,Z,11.5,7.5,9.7,29,223
10756,2011,MERCEDES-BENZ,C 250,COMPACT,2.5,6,M6,Z,11.7,7.3,9.7,29,223
10757,2011,MERCEDES-BENZ,C 250 4MATIC,COMPACT,2.5,6,A7,Z,11.9,7.9,10.1,28,232
10758,2011,MERCEDES-BENZ,C 300,COMPACT,3.0,6,A7,Z,11.7,7.8,9.9,29,228
10759,2011,MERCEDES-BENZ,C 300,COMPACT,3.0,6,M6,Z,11.7,7.7,9.9,29,228
10760,2011,MERCEDES-BENZ,C 300 4MATIC,COMPACT,3.0,6,A7,Z,11.8,7.9,10.1,28,232
10761,2011,MERCEDES-BENZ,C 350,COMPACT,3.5,6,A7,Z,12.3,8.0,10.3,27,237
10762,2011,MERCEDES-BENZ,C 350 4MATIC,COMPACT,3.5,6,A7,Z,12.4,8.2,10.5,27,242
10763,2011,MERCEDES-BENZ,C 63 AMG,COMPACT,6.2,8,AS7,Z,16.9,10.3,13.9,20,320
10764,2011,MERCEDES-BENZ,CL 550 4MATIC,COMPACT,4.7,8,A7,Z,13.7,8.7,11.4,25,262
10765,2011,MERCEDES-BENZ,CL 600,COMPACT,5.5,12,A5,Z,17.8,10.9,14.7,19,338
10766,2011,MERCEDES-BENZ,CL 63 AMG,COMPACT,5.5,8,AS7,Z,14.3,9.5,12.1,23,278
10767,2011,MERCEDES-BENZ,CL 65 AMG,COMPACT,6.0,12,AS5,Z,17.5,10.9,14.6,19,336
10768,2011,MERCEDES-BENZ,CLS 550,COMPACT,5.5,8,A7,Z,15.5,9.8,12.9,22,297
10769,2011,MERCEDES-BENZ,CLS 63 AMG,COMPACT,6.2,8,AS7,Z,17.8,11.2,14.8,19,340
10770,2011,MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,3.5,6,A7,Z,12.7,8.3,10.7,26,246
10771,2011,MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,A7,Z,12.8,8.6,10.9,26,251
10772,2011,MERCEDES-BENZ,E 350 BLUETEC,MID-SIZE,3.0,6,A7,D,9.7,6.1,8.1,35,219
10773,2011,MERCEDES-BENZ,E 350 CABRIOLET,SUBCOMPACT,3.5,6,A7,Z,12.3,7.9,10.3,27,237
10774,2011,MERCEDES-BENZ,E 350 COUPE,SUBCOMPACT,3.5,6,A7,Z,11.9,7.6,9.9,29,228
10775,2011,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,5.5,8,A7,Z,14.1,8.8,11.7,24,269
10776,2011,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,5.5,8,A7,Z,14.3,9.0,11.9,24,274
10777,2011,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,5.5,8,A7,Z,14.0,8.7,11.6,24,267
10778,2011,MERCEDES-BENZ,E 63 AMG,MID-SIZE,6.2,8,AS7,Z,16.5,10.2,13.7,21,315
10779,2011,MERCEDES-BENZ,G 55 AMG,SUV,5.4,8,A5,Z,19.8,14.8,17.5,16,402
10780,2011,MERCEDES-BENZ,G 550,SUV,5.5,8,A7,Z,18.7,13.8,16.5,17,380
10781,2011,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,12.4,8.8,10.8,26,292
10782,2011,MERCEDES-BENZ,GL 450 4MATIC,SUV,4.7,8,A7,Z,16.6,11.4,14.3,20,329
10783,2011,MERCEDES-BENZ,GL 550 4MATIC,SUV,5.5,8,A7,Z,17.1,11.9,14.8,19,340
10784,2011,MERCEDES-BENZ,GLK 350 4MATIC,SUV,3.5,6,A7,Z,13.0,9.3,11.3,25,260
10785,2011,MERCEDES-BENZ,MAYBACH 57,FULL-SIZE,5.5,12,A5,Z,21.1,12.9,17.4,16,400
10786,2011,MERCEDES-BENZ,MAYBACH 57S,FULL-SIZE,6.0,12,A5,Z,20.7,12.8,17.1,17,393
10787,2011,MERCEDES-BENZ,MAYBACH 62,FULL-SIZE,5.5,12,A5,Z,21.1,12.9,17.4,16,400
10788,2011,MERCEDES-BENZ,MAYBACH 62S,FULL-SIZE,6.0,12,A5,Z,20.7,12.8,17.1,17,393
10789,2011,MERCEDES-BENZ,ML 350 4MATIC,SUV,3.5,6,A7,Z,14.1,10.2,12.3,23,283
10790,2011,MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,11.1,8.0,9.7,29,262
10791,2011,MERCEDES-BENZ,ML 550 4MATIC,SUV,5.5,8,A7,Z,16.1,11.4,14.0,20,322
10792,2011,MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV,6.2,8,AS7,Z,20.4,14.0,17.6,16,405
10793,2011,MERCEDES-BENZ,R 350 4MATIC,SUV,3.5,6,A7,Z,14.4,10.5,12.6,22,290
10794,2011,MERCEDES-BENZ,R 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,11.5,8.2,10.0,28,270
10795,2011,MERCEDES-BENZ,S 400 HYBRID,FULL-SIZE,3.5,6,A7,Z,11.2,7.9,9.7,29,223
10796,2011,MERCEDES-BENZ,S 450 4MATIC,FULL-SIZE,4.7,8,A7,Z,14.2,9.0,11.9,24,274
10797,2011,MERCEDES-BENZ,S 550 4MATIC,FULL-SIZE,5.5,8,A7,Z,14.9,9.3,12.4,23,285
10798,2011,MERCEDES-BENZ,S 600,FULL-SIZE,5.5,12,A5,Z,17.9,10.8,14.7,19,338
10799,2011,MERCEDES-BENZ,S 63 AMG,FULL-SIZE,5.5,8,AS7,Z,14.0,9.2,11.8,24,271
10800,2011,MERCEDES-BENZ,S 65 AMG,FULL-SIZE,6.0,12,AS5,Z,17.7,10.5,14.4,20,331
10801,2011,MERCEDES-BENZ,SL 550,TWO-SEATER,5.5,8,A7,Z,15.6,9.7,12.9,22,297
10802,2011,MERCEDES-BENZ,SL 600,TWO-SEATER,5.5,12,A5,Z,18.4,11.2,15.2,19,350
10803,2011,MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,6.2,8,AS7,Z,17.9,10.6,14.6,19,336
10804,2011,MERCEDES-BENZ,SL 65 AMG,TWO-SEATER,6.0,12,AS5,Z,18.4,11.1,15.1,19,347
10805,2011,MERCEDES-BENZ,SLK 300,TWO-SEATER,3.0,6,A7,Z,11.2,7.6,9.6,29,221
10806,2011,MERCEDES-BENZ,SLK 300,TWO-SEATER,3.0,6,M6,Z,11.9,7.7,10.0,28,230
10807,2011,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,A7,Z,11.1,7.9,9.7,29,223
10808,2011,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,M6,Z,11.8,7.8,10.0,28,230
10809,2011,MERCEDES-BENZ,SLS AMG,TWO-SEATER,6.2,8,AS7,Z,15.6,10.3,13.3,21,306
10810,2011,MINI,COOPER,MINICOMPACT,1.6,4,A6,Z,7.3,5.4,6.4,44,147
10811,2011,MINI,COOPER,MINICOMPACT,1.6,4,M6,Z,6.8,5.3,6.1,46,140
10812,2011,MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,7.6,5.6,6.7,42,154
10813,2011,MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,7.3,5.6,6.5,43,150
10814,2011,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,7.6,5.6,6.7,42,154
10815,2011,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,7.3,5.6,6.5,43,150
10816,2011,MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,A6,Z,8.1,6.6,7.4,38,170
10817,2011,MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,M6,Z,7.3,5.6,6.5,43,150
10818,2011,MINI,COOPER S,MINICOMPACT,1.6,4,A6,Z,7.9,5.8,7.0,40,161
10819,2011,MINI,COOPER S,MINICOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10820,2011,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,7.9,5.8,7.0,40,161
10821,2011,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10822,2011,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,7.9,5.8,7.0,40,161
10823,2011,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10824,2011,MINI,COOPER S COUNTRYMAN,COMPACT,1.6,4,A6,Z,8.1,6.1,7.2,39,166
10825,2011,MINI,COOPER S COUNTRYMAN,COMPACT,1.6,4,M6,Z,7.8,6.1,7.1,40,163
10826,2011,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,A6,Z,8.7,6.5,7.7,37,177
10827,2011,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,8.1,6.3,7.3,39,168
10828,2011,MINI,JOHN COOPER WORKS,MINICOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10829,2011,MINI,JOHN COOPER WORKS CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10830,2011,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,7.7,5.6,6.7,42,154
10831,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,AS4,X,10.1,7.1,8.6,33,198
10832,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,M5,X,10.6,7.3,9.1,31,209
10833,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6,AS5,Z,12.6,8.1,10.6,27,244
10834,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6,M6,Z,13.1,8.0,10.8,26,248
10835,2011,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4,AS4,X,10.2,7.2,8.9,32,205
